artikel_id;datum;menge;bestand;lieferzeit_tage
HALBSCHUH-HE-41-GR;2023-09-01;21;28;45
HALBSCHUH-HE-41-GR;2023-10-01;20;28;45
HALBSCHUH-HE-41-GR;2023-11-01;16;28;45
HALBSCHUH-HE-41-GR;2023-12-01;11;28;45
HALBSCHUH-HE-41-GR;2024-01-01;9;28;45
HALBSCHUH-HE-41-GR;2024-02-01;7;28;45
HALBSCHUH-HE-41-GR;2024-03-01;16;28;45
HALBSCHUH-HE-41-GR;2024-04-01;18;28;45
HALBSCHUH-HE-41-GR;2024-05-01;15;28;45
HALBSCHUH-HE-41-GR;2024-06-01;8;28;45
HALBSCHUH-HE-41-GR;2024-07-01;8;28;45
HALBSCHUH-HE-41-GR;2024-08-01;12;28;45
HALBSCHUH-HE-41-GR;2024-09-01;17;28;45
HALBSCHUH-HE-41-GR;2024-10-01;25;28;45
HALBSCHUH-HE-41-GR;2024-11-01;13;28;45
HALBSCHUH-HE-41-GR;2024-12-01;14;28;45
HALBSCHUH-HE-41-NV;2023-01-01;14;17;45
HALBSCHUH-HE-41-NV;2023-02-01;13;17;45
HALBSCHUH-HE-41-NV;2023-03-01;18;17;45
HALBSCHUH-HE-41-NV;2023-04-01;18;17;45
HALBSCHUH-HE-41-NV;2023-05-01;18;17;45
HALBSCHUH-HE-41-NV;2023-06-01;14;17;45
HALBSCHUH-HE-41-NV;2023-07-01;13;17;45
HALBSCHUH-HE-41-NV;2023-08-01;14;17;45
HALBSCHUH-HE-41-NV;2023-09-01;31;17;45
HALBSCHUH-HE-41-NV;2023-10-01;22;17;45
HALBSCHUH-HE-41-NV;2023-11-01;12;17;45
HALBSCHUH-HE-41-NV;2023-12-01;15;17;45
HALBSCHUH-HE-41-NV;2024-01-01;10;17;45
HALBSCHUH-HE-41-NV;2024-02-01;15;17;45
HALBSCHUH-HE-41-NV;2024-03-01;13;17;45
HALBSCHUH-HE-41-NV;2024-04-01;16;17;45
HALBSCHUH-HE-41-NV;2024-05-01;12;17;45
HALBSCHUH-HE-41-NV;2024-06-01;14;17;45
HALBSCHUH-HE-41-NV;2024-07-01;8;17;45
HALBSCHUH-HE-41-NV;2024-08-01;15;17;45
HALBSCHUH-HE-41-NV;2024-09-01;14;17;45
HALBSCHUH-HE-41-NV;2024-10-01;21;17;45
HALBSCHUH-HE-41-NV;2024-11-01;13;17;45
HALBSCHUH-HE-41-NV;2024-12-01;12;17;45
HALBSCHUH-HE-41-WS;2023-01-01;13;4;45
HALBSCHUH-HE-41-WS;2023-02-01;23;4;45
HALBSCHUH-HE-41-WS;2023-03-01;30;4;45
HALBSCHUH-HE-41-WS;2023-04-01;37;4;45
HALBSCHUH-HE-41-WS;2023-05-01;25;4;45
HALBSCHUH-HE-41-WS;2023-06-01;20;4;45
HALBSCHUH-HE-41-WS;2023-07-01;16;4;45
HALBSCHUH-HE-41-WS;2023-08-01;20;4;45
HALBSCHUH-HE-41-WS;2023-09-01;25;4;45
HALBSCHUH-HE-41-WS;2023-10-01;27;4;45
HALBSCHUH-HE-41-WS;2023-11-01;22;4;45
HALBSCHUH-HE-41-WS;2023-12-01;18;4;45
HALBSCHUH-HE-41-WS;2024-01-01;14;4;45
HALBSCHUH-HE-41-WS;2024-02-01;18;4;45
HALBSCHUH-HE-41-WS;2024-03-01;25;4;45
HALBSCHUH-HE-41-WS;2024-04-01;31;4;45
HALBSCHUH-HE-41-WS;2024-05-01;14;4;45
HALBSCHUH-HE-41-WS;2024-06-01;18;4;45
HALBSCHUH-HE-41-WS;2024-07-01;15;4;45
HALBSCHUH-HE-41-WS;2024-08-01;16;4;45
HALBSCHUH-HE-41-WS;2024-09-01;23;4;45
HALBSCHUH-HE-41-WS;2024-10-01;32;4;45
HALBSCHUH-HE-41-WS;2024-11-01;21;4;45
HALBSCHUH-HE-41-WS;2024-12-01;14;4;45
HALBSCHUH-HE-42-BR;2023-01-01;24;37;45
HALBSCHUH-HE-42-BR;2023-02-01;25;37;45
HALBSCHUH-HE-42-BR;2023-03-01;43;37;45
HALBSCHUH-HE-42-BR;2023-04-01;38;37;45
HALBSCHUH-HE-42-BR;2023-05-01;29;37;45
HALBSCHUH-HE-42-BR;2023-06-01;19;37;45
HALBSCHUH-HE-42-BR;2023-07-01;16;37;45
HALBSCHUH-HE-42-BR;2023-08-01;28;37;45
HALBSCHUH-HE-42-BR;2023-09-01;47;37;45
HALBSCHUH-HE-42-BR;2023-10-01;51;37;45
HALBSCHUH-HE-42-BR;2023-11-01;30;37;45
HALBSCHUH-HE-42-BR;2023-12-01;26;37;45
HALBSCHUH-HE-42-BR;2024-01-01;21;37;45
HALBSCHUH-HE-42-BR;2024-02-01;9;37;45
HALBSCHUH-HE-42-BR;2024-03-01;37;37;45
HALBSCHUH-HE-42-BR;2024-04-01;35;37;45
HALBSCHUH-HE-42-BR;2024-05-01;33;37;45
HALBSCHUH-HE-42-BR;2024-06-01;23;37;45
HALBSCHUH-HE-42-BR;2024-07-01;22;37;45
HALBSCHUH-HE-42-BR;2024-08-01;18;37;45
HALBSCHUH-HE-42-BR;2024-09-01;43;37;45
HALBSCHUH-HE-42-BR;2024-10-01;46;37;45
HALBSCHUH-HE-42-BR;2024-11-01;33;37;45
HALBSCHUH-HE-42-BR;2024-12-01;27;37;45
HALBSCHUH-HE-42-NV;2023-01-01;14;29;45
HALBSCHUH-HE-42-NV;2023-02-01;24;29;45
HALBSCHUH-HE-42-NV;2023-03-01;32;29;45
HALBSCHUH-HE-42-NV;2023-04-01;28;29;45
HALBSCHUH-HE-42-NV;2023-05-01;31;29;45
HALBSCHUH-HE-42-NV;2023-06-01;25;29;45
HALBSCHUH-HE-42-NV;2023-07-01;10;29;45
HALBSCHUH-HE-42-NV;2023-08-01;24;29;45
HALBSCHUH-HE-42-NV;2023-09-01;30;29;45
HALBSCHUH-HE-42-NV;2023-10-01;31;29;45
HALBSCHUH-HE-42-NV;2023-11-01;20;29;45
HALBSCHUH-HE-42-NV;2023-12-01;27;29;45
HALBSCHUH-HE-42-NV;2024-01-01;9;29;45
HALBSCHUH-HE-42-NV;2024-02-01;17;29;45
HALBSCHUH-HE-42-NV;2024-03-01;39;29;45
HALBSCHUH-HE-42-NV;2024-04-01;30;29;45
HALBSCHUH-HE-42-NV;2024-05-01;22;29;45
HALBSCHUH-HE-42-NV;2024-06-01;16;29;45
HALBSCHUH-HE-42-NV;2024-07-01;21;29;45
HALBSCHUH-HE-42-NV;2024-08-01;15;29;45
HALBSCHUH-HE-42-NV;2024-09-01;36;29;45
HALBSCHUH-HE-42-NV;2024-10-01;36;29;45
HALBSCHUH-HE-42-NV;2024-11-01;29;29;45
HALBSCHUH-HE-42-NV;2024-12-01;15;29;45
HALBSCHUH-HE-43-BR;2023-01-01;27;32;45
HALBSCHUH-HE-43-BR;2023-02-01;27;32;45
HALBSCHUH-HE-43-BR;2023-03-01;46;32;45
HALBSCHUH-HE-43-BR;2023-04-01;61;32;45
HALBSCHUH-HE-43-BR;2023-05-01;36;32;45
HALBSCHUH-HE-43-BR;2023-06-01;27;32;45
HALBSCHUH-HE-43-BR;2023-07-01;19;32;45
HALBSCHUH-HE-43-BR;2023-08-01;34;32;45
HALBSCHUH-HE-43-BR;2023-09-01;53;32;45
HALBSCHUH-HE-43-BR;2023-10-01;41;32;45
HALBSCHUH-HE-43-BR;2023-11-01;47;32;45
HALBSCHUH-HE-43-BR;2023-12-01;35;32;45
HALBSCHUH-HE-43-BR;2024-01-01;18;32;45
HALBSCHUH-HE-43-BR;2024-02-01;32;32;45
HALBSCHUH-HE-43-BR;2024-03-01;60;32;45
HALBSCHUH-HE-43-BR;2024-04-01;67;32;45
HALBSCHUH-HE-43-BR;2024-05-01;53;32;45
HALBSCHUH-HE-43-BR;2024-06-01;37;32;45
HALBSCHUH-HE-43-BR;2024-07-01;26;32;45
HALBSCHUH-HE-43-BR;2024-08-01;38;32;45
HALBSCHUH-HE-43-BR;2024-09-01;59;32;45
HALBSCHUH-HE-43-BR;2024-10-01;53;32;45
HALBSCHUH-HE-43-BR;2024-11-01;42;32;45
HALBSCHUH-HE-43-BR;2024-12-01;30;32;45
HALBSCHUH-HE-43-RT;2023-01-01;10;8;45
HALBSCHUH-HE-43-RT;2023-02-01;15;8;45
HALBSCHUH-HE-43-RT;2023-03-01;26;8;45
HALBSCHUH-HE-43-RT;2023-04-01;30;8;45
HALBSCHUH-HE-43-RT;2023-05-01;14;8;45
HALBSCHUH-HE-43-RT;2023-06-01;13;8;45
HALBSCHUH-HE-43-RT;2023-07-01;10;8;45
HALBSCHUH-HE-43-RT;2023-08-01;18;8;45
HALBSCHUH-HE-43-RT;2023-09-01;24;8;45
HALBSCHUH-HE-43-RT;2023-10-01;27;8;45
HALBSCHUH-HE-43-RT;2023-11-01;11;8;45
HALBSCHUH-HE-43-RT;2023-12-01;12;8;45
HALBSCHUH-HE-43-RT;2024-01-01;12;8;45
HALBSCHUH-HE-43-RT;2024-02-01;12;8;45
HALBSCHUH-HE-43-RT;2024-03-01;18;8;45
HALBSCHUH-HE-43-RT;2024-04-01;23;8;45
HALBSCHUH-HE-43-RT;2024-05-01;19;8;45
HALBSCHUH-HE-43-RT;2024-06-01;14;8;45
HALBSCHUH-HE-43-RT;2024-07-01;8;8;45
HALBSCHUH-HE-43-RT;2024-08-01;8;8;45
HALBSCHUH-HE-43-RT;2024-09-01;26;8;45
HALBSCHUH-HE-43-RT;2024-10-01;16;8;45
HALBSCHUH-HE-43-RT;2024-11-01;21;8;45
HALBSCHUH-HE-43-RT;2024-12-01;18;8;45
HALBSCHUH-HE-44-BR;2023-01-01;23;123;45
HALBSCHUH-HE-44-BR;2023-02-01;24;123;45
HALBSCHUH-HE-44-BR;2023-03-01;43;123;45
HALBSCHUH-HE-44-BR;2023-04-01;47;123;45
HALBSCHUH-HE-44-BR;2023-05-01;38;123;45
HALBSCHUH-HE-44-BR;2023-06-01;26;123;45
HALBSCHUH-HE-44-BR;2023-07-01;23;123;45
HALBSCHUH-HE-44-BR;2023-08-01;33;123;45
HALBSCHUH-HE-44-BR;2023-09-01;33;123;45
HALBSCHUH-HE-44-BR;2023-10-01;50;123;45
HALBSCHUH-HE-44-BR;2023-11-01;21;123;45
HALBSCHUH-HE-44-BR;2023-12-01;19;123;45
HALBSCHUH-HE-44-BR;2024-01-01;29;123;45
HALBSCHUH-HE-44-BR;2024-02-01;27;123;45
HALBSCHUH-HE-44-BR;2024-03-01;50;123;45
HALBSCHUH-HE-44-BR;2024-04-01;56;123;45
HALBSCHUH-HE-44-BR;2024-05-01;34;123;45
HALBSCHUH-HE-44-BR;2024-06-01;25;123;45
HALBSCHUH-HE-44-BR;2024-07-01;28;123;45
HALBSCHUH-HE-44-BR;2024-08-01;33;123;45
HALBSCHUH-HE-44-BR;2024-09-01;33;123;45
HALBSCHUH-HE-44-BR;2024-10-01;57;123;45
HALBSCHUH-HE-44-BR;2024-11-01;36;123;45
HALBSCHUH-HE-44-BR;2024-12-01;30;123;45
HALBSCHUH-HE-44-SW;2023-01-01;29;89;45
HALBSCHUH-HE-44-SW;2023-02-01;31;89;45
HALBSCHUH-HE-44-SW;2023-03-01;71;89;45
HALBSCHUH-HE-44-SW;2023-04-01;61;89;45
HALBSCHUH-HE-44-SW;2023-05-01;52;89;45
HALBSCHUH-HE-44-SW;2023-06-01;37;89;45
HALBSCHUH-HE-44-SW;2023-07-01;18;89;45
HALBSCHUH-HE-44-SW;2023-08-01;44;89;45
HALBSCHUH-HE-44-SW;2023-09-01;71;89;45
HALBSCHUH-HE-44-SW;2023-10-01;77;89;45
HALBSCHUH-HE-44-SW;2023-11-01;52;89;45
HALBSCHUH-HE-44-SW;2023-12-01;23;89;45
HALBSCHUH-HE-44-SW;2024-01-01;41;89;45
HALBSCHUH-HE-44-SW;2024-02-01;36;89;45
HALBSCHUH-HE-44-SW;2024-03-01;58;89;45
HALBSCHUH-HE-44-SW;2024-04-01;76;89;45
HALBSCHUH-HE-44-SW;2024-05-01;49;89;45
HALBSCHUH-HE-44-SW;2024-06-01;38;89;45
HALBSCHUH-HE-44-SW;2024-07-01;33;89;45
HALBSCHUH-HE-44-SW;2024-08-01;38;89;45
HALBSCHUH-HE-44-SW;2024-09-01;68;89;45
HALBSCHUH-HE-44-SW;2024-10-01;56;89;45
HALBSCHUH-HE-44-SW;2024-11-01;45;89;45
HALBSCHUH-HE-44-SW;2024-12-01;48;89;45
HALBSCHUH-HE-44-WS;2023-01-01;25;38;45
HALBSCHUH-HE-44-WS;2023-02-01;28;38;45
HALBSCHUH-HE-44-WS;2023-03-01;26;38;45
HALBSCHUH-HE-44-WS;2023-04-01;57;38;45
HALBSCHUH-HE-44-WS;2023-05-01;42;38;45
HALBSCHUH-HE-44-WS;2023-06-01;26;38;45
HALBSCHUH-HE-44-WS;2023-07-01;25;38;45
HALBSCHUH-HE-44-WS;2023-08-01;33;38;45
HALBSCHUH-HE-44-WS;2023-09-01;49;38;45
HALBSCHUH-HE-44-WS;2023-10-01;31;38;45
HALBSCHUH-HE-44-WS;2023-11-01;30;38;45
HALBSCHUH-HE-44-WS;2023-12-01;25;38;45
HALBSCHUH-HE-44-WS;2024-01-01;27;38;45
HALBSCHUH-HE-44-WS;2024-02-01;30;38;45
HALBSCHUH-HE-44-WS;2024-03-01;48;38;45
HALBSCHUH-HE-44-WS;2024-04-01;46;38;45
HALBSCHUH-HE-44-WS;2024-05-01;36;38;45
HALBSCHUH-HE-44-WS;2024-06-01;30;38;45
HALBSCHUH-HE-44-WS;2024-07-01;15;38;45
HALBSCHUH-HE-44-WS;2024-08-01;20;38;45
HALBSCHUH-HE-44-WS;2024-09-01;46;38;45
HALBSCHUH-HE-44-WS;2024-10-01;36;38;45
HALBSCHUH-HE-44-WS;2024-11-01;37;38;45
HALBSCHUH-HE-44-WS;2024-12-01;26;38;45
HALBSCHUH-HE-45-RT;2023-01-01;7;26;45
HALBSCHUH-HE-45-RT;2023-02-01;6;26;45
HALBSCHUH-HE-45-RT;2023-03-01;12;26;45
HALBSCHUH-HE-45-RT;2023-04-01;16;26;45
HALBSCHUH-HE-45-RT;2023-05-01;12;26;45
HALBSCHUH-HE-45-RT;2023-06-01;6;26;45
HALBSCHUH-HE-45-RT;2023-07-01;6;26;45
HALBSCHUH-HE-45-RT;2023-08-01;11;26;45
HALBSCHUH-HE-45-RT;2023-09-01;18;26;45
HALBSCHUH-HE-45-RT;2023-10-01;13;26;45
HALBSCHUH-HE-45-RT;2023-11-01;10;26;45
HALBSCHUH-HE-45-RT;2023-12-01;7;26;45
HALBSCHUH-HE-45-RT;2024-01-01;6;26;45
HALBSCHUH-HE-45-RT;2024-02-01;10;26;45
HALBSCHUH-HE-45-RT;2024-03-01;12;26;45
HALBSCHUH-HE-45-RT;2024-04-01;17;26;45
HALBSCHUH-HE-45-RT;2024-05-01;9;26;45
HALBSCHUH-HE-45-RT;2024-06-01;8;26;45
HALBSCHUH-HE-45-RT;2024-07-01;6;26;45
HALBSCHUH-HE-45-RT;2024-08-01;10;26;45
HALBSCHUH-HE-45-RT;2024-09-01;13;26;45
HALBSCHUH-HE-45-RT;2024-10-01;19;26;45
HALBSCHUH-HE-45-RT;2024-11-01;10;26;45
HALBSCHUH-HE-45-RT;2024-12-01;10;26;45
HALLENSCHUH-KI-28-BG;2023-01-01;10;14;45
HALLENSCHUH-KI-28-BG;2023-02-01;10;14;45
HALLENSCHUH-KI-28-BG;2023-03-01;14;14;45
HALLENSCHUH-KI-28-BG;2023-04-01;9;14;45
HALLENSCHUH-KI-28-BG;2023-05-01;7;14;45
HALLENSCHUH-KI-28-BG;2023-06-01;12;14;45
HALLENSCHUH-KI-28-BG;2023-07-01;11;14;45
HALLENSCHUH-KI-28-BG;2023-08-01;11;14;45
HALLENSCHUH-KI-28-BG;2023-09-01;8;14;45
HALLENSCHUH-KI-28-BG;2023-10-01;13;14;45
HALLENSCHUH-KI-28-BG;2023-11-01;9;14;45
HALLENSCHUH-KI-28-BG;2023-12-01;15;14;45
HALLENSCHUH-KI-28-BG;2024-01-01;10;14;45
HALLENSCHUH-KI-28-BG;2024-02-01;11;14;45
HALLENSCHUH-KI-28-BG;2024-03-01;12;14;45
HALLENSCHUH-KI-28-BG;2024-04-01;11;14;45
HALLENSCHUH-KI-28-BG;2024-05-01;12;14;45
HALLENSCHUH-KI-28-BG;2024-06-01;12;14;45
HALLENSCHUH-KI-28-BG;2024-07-01;10;14;45
HALLENSCHUH-KI-28-BG;2024-08-01;11;14;45
HALLENSCHUH-KI-28-BG;2024-09-01;13;14;45
HALLENSCHUH-KI-28-BG;2024-10-01;10;14;45
HALLENSCHUH-KI-28-BG;2024-11-01;13;14;45
HALLENSCHUH-KI-28-BG;2024-12-01;18;14;45
HALLENSCHUH-KI-30-GR;2023-01-01;20;10;45
HALLENSCHUH-KI-30-GR;2023-02-01;13;10;45
HALLENSCHUH-KI-30-GR;2023-03-01;16;10;45
HALLENSCHUH-KI-30-GR;2023-04-01;23;10;45
HALLENSCHUH-KI-30-GR;2023-05-01;21;10;45
HALLENSCHUH-KI-30-GR;2023-06-01;13;10;45
HALLENSCHUH-KI-30-GR;2023-07-01;12;10;45
HALLENSCHUH-KI-30-GR;2023-08-01;17;10;45
HALLENSCHUH-KI-30-GR;2023-09-01;20;10;45
HALLENSCHUH-KI-30-GR;2023-10-01;22;10;45
HALLENSCHUH-KI-30-GR;2023-11-01;16;10;45
HALLENSCHUH-KI-30-GR;2023-12-01;27;10;45
HALLENSCHUH-KI-30-GR;2024-01-01;23;10;45
HALLENSCHUH-KI-30-GR;2024-02-01;17;10;45
HALLENSCHUH-KI-30-GR;2024-03-01;21;10;45
HALLENSCHUH-KI-30-GR;2024-04-01;20;10;45
HALLENSCHUH-KI-30-GR;2024-05-01;16;10;45
HALLENSCHUH-KI-30-GR;2024-06-01;15;10;45
HALLENSCHUH-KI-30-GR;2024-07-01;17;10;45
HALLENSCHUH-KI-30-GR;2024-08-01;17;10;45
HALLENSCHUH-KI-30-GR;2024-09-01;19;10;45
HALLENSCHUH-KI-30-GR;2024-10-01;20;10;45
HALLENSCHUH-KI-30-GR;2024-11-01;6;10;45
HALLENSCHUH-KI-30-GR;2024-12-01;23;10;45
HALLENSCHUH-KI-32-GR;2023-01-01;20;29;45
HALLENSCHUH-KI-32-GR;2023-02-01;16;29;45
HALLENSCHUH-KI-32-GR;2023-03-01;25;29;45
HALLENSCHUH-KI-32-GR;2023-04-01;25;29;45
HALLENSCHUH-KI-32-GR;2023-05-01;29;29;45
HALLENSCHUH-KI-32-GR;2023-06-01;24;29;45
HALLENSCHUH-KI-32-GR;2023-07-01;20;29;45
HALLENSCHUH-KI-32-GR;2023-08-01;19;29;45
HALLENSCHUH-KI-32-GR;2023-09-01;16;29;45
HALLENSCHUH-KI-32-GR;2023-10-01;22;29;45
HALLENSCHUH-KI-32-GR;2023-11-01;20;29;45
HALLENSCHUH-KI-32-GR;2023-12-01;28;29;45
HALLENSCHUH-KI-32-GR;2024-01-01;12;29;45
HALLENSCHUH-KI-32-GR;2024-02-01;14;29;45
HALLENSCHUH-KI-32-GR;2024-03-01;22;29;45
HALLENSCHUH-KI-32-GR;2024-04-01;17;29;45
HALLENSCHUH-KI-32-GR;2024-05-01;13;29;45
HALLENSCHUH-KI-32-GR;2024-06-01;14;29;45
HALLENSCHUH-KI-32-GR;2024-07-01;17;29;45
HALLENSCHUH-KI-32-GR;2024-08-01;18;29;45
HALLENSCHUH-KI-32-GR;2024-09-01;18;29;45
HALLENSCHUH-KI-32-GR;2024-10-01;17;29;45
HALLENSCHUH-KI-32-GR;2024-11-01;16;29;45
HALLENSCHUH-KI-32-GR;2024-12-01;13;29;45
HALLENSCHUH-KI-34-RT;2023-01-01;10;23;45
HALLENSCHUH-KI-34-RT;2023-02-01;11;23;45
HALLENSCHUH-KI-34-RT;2023-03-01;13;23;45
HALLENSCHUH-KI-34-RT;2023-04-01;15;23;45
HALLENSCHUH-KI-34-RT;2023-05-01;10;23;45
HALLENSCHUH-KI-34-RT;2023-06-01;10;23;45
HALLENSCHUH-KI-34-RT;2023-07-01;10;23;45
HALLENSCHUH-KI-34-RT;2023-08-01;7;23;45
HALLENSCHUH-KI-34-RT;2023-09-01;10;23;45
HALLENSCHUH-KI-34-RT;2023-10-01;6;23;45
HALLENSCHUH-KI-34-RT;2023-11-01;11;23;45
HALLENSCHUH-KI-34-RT;2023-12-01;14;23;45
HALLENSCHUH-KI-34-RT;2024-01-01;12;23;45
HALLENSCHUH-KI-34-RT;2024-02-01;12;23;45
HALLENSCHUH-KI-34-RT;2024-03-01;10;23;45
HALLENSCHUH-KI-34-RT;2024-04-01;13;23;45
HALLENSCHUH-KI-34-RT;2024-05-01;12;23;45
HALLENSCHUH-KI-34-RT;2024-06-01;7;23;45
HALLENSCHUH-KI-34-RT;2024-07-01;9;23;45
HALLENSCHUH-KI-34-RT;2024-08-01;10;23;45
HALLENSCHUH-KI-34-RT;2024-09-01;7;23;45
HALLENSCHUH-KI-34-RT;2024-10-01;11;23;45
HALLENSCHUH-KI-34-RT;2024-11-01;11;23;45
HALLENSCHUH-KI-34-RT;2024-12-01;11;23;45
HALLENSCHUH-KI-35-GR;2023-01-01;10;64;45
HALLENSCHUH-KI-35-GR;2023-02-01;15;64;45
HALLENSCHUH-KI-35-GR;2023-03-01;14;64;45
HALLENSCHUH-KI-35-GR;2023-04-01;14;64;45
HALLENSCHUH-KI-35-GR;2023-05-01;15;64;45
HALLENSCHUH-KI-35-GR;2023-06-01;15;64;45
HALLENSCHUH-KI-35-GR;2023-07-01;13;64;45
HALLENSCHUH-KI-35-GR;2023-08-01;9;64;45
HALLENSCHUH-KI-35-GR;2023-09-01;11;64;45
HALLENSCHUH-KI-35-GR;2023-10-01;13;64;45
HALLENSCHUH-KI-35-GR;2023-11-01;9;64;45
HALLENSCHUH-KI-35-GR;2023-12-01;8;64;45
HALLENSCHUH-KI-35-GR;2024-01-01;15;64;45
HALLENSCHUH-KI-35-GR;2024-02-01;12;64;45
HALLENSCHUH-KI-35-GR;2024-03-01;10;64;45
HALLENSCHUH-KI-35-GR;2024-04-01;13;64;45
HALLENSCHUH-KI-35-GR;2024-05-01;17;64;45
HALLENSCHUH-KI-35-GR;2024-06-01;13;64;45
HALLENSCHUH-KI-35-GR;2024-07-01;9;64;45
HALLENSCHUH-KI-35-GR;2024-08-01;15;64;45
HALLENSCHUH-KI-35-GR;2024-09-01;15;64;45
HALLENSCHUH-KI-35-GR;2024-10-01;13;64;45
HALLENSCHUH-KI-35-GR;2024-11-01;17;64;45
HALLENSCHUH-KI-35-GR;2024-12-01;14;64;45
HALLENSCHUH-KI-35-RT;2023-01-01;9;63;45
HALLENSCHUH-KI-35-RT;2023-02-01;9;63;45
HALLENSCHUH-KI-35-RT;2023-03-01;9;63;45
HALLENSCHUH-KI-35-RT;2023-04-01;13;63;45
HALLENSCHUH-KI-35-RT;2023-05-01;8;63;45
HALLENSCHUH-KI-35-RT;2023-06-01;9;63;45
HALLENSCHUH-KI-35-RT;2023-07-01;10;63;45
HALLENSCHUH-KI-35-RT;2023-08-01;8;63;45
HALLENSCHUH-KI-35-RT;2023-09-01;10;63;45
HALLENSCHUH-KI-35-RT;2023-10-01;8;63;45
HALLENSCHUH-KI-35-RT;2023-11-01;11;63;45
HALLENSCHUH-KI-35-RT;2023-12-01;10;63;45
HALLENSCHUH-KI-35-RT;2024-01-01;8;63;45
HALLENSCHUH-KI-35-RT;2024-02-01;9;63;45
HALLENSCHUH-KI-35-RT;2024-03-01;12;63;45
HALLENSCHUH-KI-35-RT;2024-04-01;11;63;45
HALLENSCHUH-KI-35-RT;2024-05-01;13;63;45
HALLENSCHUH-KI-35-RT;2024-06-01;10;63;45
HALLENSCHUH-KI-35-RT;2024-07-01;12;63;45
HALLENSCHUH-KI-35-RT;2024-08-01;11;63;45
HALLENSCHUH-KI-35-RT;2024-09-01;11;63;45
HALLENSCHUH-KI-35-RT;2024-10-01;10;63;45
HALLENSCHUH-KI-35-RT;2024-11-01;13;63;45
HALLENSCHUH-KI-35-RT;2024-12-01;13;63;45
HALLENSCHUH-KI-35-SW;2023-01-01;25;11;45
HALLENSCHUH-KI-35-SW;2023-02-01;18;11;45
HALLENSCHUH-KI-35-SW;2023-03-01;18;11;45
HALLENSCHUH-KI-35-SW;2023-04-01;32;11;45
HALLENSCHUH-KI-35-SW;2023-05-01;29;11;45
HALLENSCHUH-KI-35-SW;2023-06-01;18;11;45
HALLENSCHUH-KI-35-SW;2023-07-01;25;11;45
HALLENSCHUH-KI-35-SW;2023-08-01;15;11;45
HALLENSCHUH-KI-35-SW;2023-09-01;23;11;45
HALLENSCHUH-KI-35-SW;2023-10-01;23;11;45
HALLENSCHUH-KI-35-SW;2023-11-01;21;11;45
HALLENSCHUH-KI-35-SW;2023-12-01;26;11;45
HALLENSCHUH-KI-35-SW;2024-01-01;18;11;45
HALLENSCHUH-KI-35-SW;2024-02-01;27;11;45
HALLENSCHUH-KI-35-SW;2024-03-01;26;11;45
HALLENSCHUH-KI-35-SW;2024-04-01;15;11;45
HALLENSCHUH-KI-35-SW;2024-05-01;18;11;45
HALLENSCHUH-KI-35-SW;2024-06-01;21;11;45
HALLENSCHUH-KI-35-SW;2024-07-01;17;11;45
HALLENSCHUH-KI-35-SW;2024-08-01;24;11;45
HALLENSCHUH-KI-35-SW;2024-09-01;22;11;45
HALLENSCHUH-KI-35-SW;2024-10-01;17;11;45
HALLENSCHUH-KI-35-SW;2024-11-01;12;11;45
HALLENSCHUH-KI-35-SW;2024-12-01;22;11;45
HALLENSCHUH-KI-35-WS;2023-01-01;16;26;45
HALLENSCHUH-KI-35-WS;2023-02-01;16;26;45
HALLENSCHUH-KI-35-WS;2023-03-01;18;26;45
HALLENSCHUH-KI-35-WS;2023-04-01;24;26;45
HALLENSCHUH-KI-35-WS;2023-05-01;18;26;45
HALLENSCHUH-KI-35-WS;2023-06-01;16;26;45
HALLENSCHUH-KI-35-WS;2023-07-01;17;26;45
HALLENSCHUH-KI-35-WS;2023-08-01;23;26;45
HALLENSCHUH-KI-35-WS;2023-09-01;25;26;45
HALLENSCHUH-KI-35-WS;2023-10-01;20;26;45
HALLENSCHUH-KI-35-WS;2023-11-01;21;26;45
HALLENSCHUH-KI-35-WS;2023-12-01;25;26;45
HALLENSCHUH-KI-35-WS;2024-01-01;16;26;45
HALLENSCHUH-KI-35-WS;2024-02-01;15;26;45
HALLENSCHUH-KI-35-WS;2024-03-01;23;26;45
HALLENSCHUH-KI-35-WS;2024-04-01;19;26;45
HALLENSCHUH-KI-35-WS;2024-05-01;19;26;45
HALLENSCHUH-KI-35-WS;2024-06-01;22;26;45
HALLENSCHUH-KI-35-WS;2024-07-01;15;26;45
HALLENSCHUH-KI-35-WS;2024-08-01;18;26;45
HALLENSCHUH-KI-35-WS;2024-09-01;18;26;45
HALLENSCHUH-KI-35-WS;2024-10-01;17;26;45
HALLENSCHUH-KI-35-WS;2024-11-01;17;26;45
HALLENSCHUH-KI-35-WS;2024-12-01;24;26;45
HAUSSCHUH-DA-36-BR;2023-01-01;18;11;25
HAUSSCHUH-DA-36-BR;2023-02-01;15;11;25
HAUSSCHUH-DA-36-BR;2023-03-01;9;11;25
HAUSSCHUH-DA-36-BR;2023-04-01;7;11;25
HAUSSCHUH-DA-36-BR;2023-05-01;4;11;25
HAUSSCHUH-DA-36-BR;2023-06-01;3;11;25
HAUSSCHUH-DA-36-BR;2023-07-01;5;11;25
HAUSSCHUH-DA-36-BR;2023-08-01;8;11;25
HAUSSCHUH-DA-36-BR;2023-09-01;13;11;25
HAUSSCHUH-DA-36-BR;2023-10-01;11;11;25
HAUSSCHUH-DA-36-BR;2023-11-01;26;11;25
